Ax,Ay,Az,Gx,Gy,Gz,Cx,Cy,Cz,Lt,Li,alt,temp
-1828.000000,519.000000,172.000000,-673.000000,46.000000,76.000000,10926.400000,439.600000,8751.000000,3.000000,1.000000,1334.018700,24.312500
-1800.000000,414.000000,305.000000,-512.000000,-198.000000,-156.000000,10927.000000,437.500000,8752.500000,3.000000,1.000000,1334.013100,24.312500
-1727.000000,411.000000,433.000000,-587.000000,-164.000000,-209.000000,10927.600000,435.400000,8754.000000,3.000000,1.000000,1334.007500,24.312500
-1539.000000,359.000000,372.000000,-442.000000,-151.000000,-139.000000,10926.800000,434.400000,8755.200000,3.000000,1.000000,1334.001900,24.312500
-1467.000000,367.000000,301.000000,-421.000000,251.000000,-25.000000,10923.200000,435.600000,8755.800000,3.000000,1.000000,1334.001300,24.312500
-1554.000000,271.000000,343.000000,-494.000000,698.000000,40.000000,10919.600000,436.800000,8756.400000,3.000000,1.000000,1334.003100,24.312500
-1734.000000,204.000000,417.000000,-356.000000,705.000000,-44.000000,10916.000000,438.000000,8757.000000,3.000000,1.000000,1334.005000,24.312500
-1854.000000,221.000000,575.000000,-39.000000,345.000000,29.000000,10919.600000,438.000000,8753.700000,3.000000,1.000000,1334.006900,24.312500
-1895.000000,326.000000,520.000000,224.000000,127.000000,-127.000000,10923.200000,438.000000,8750.400000,3.000000,1.000000,1334.008700,24.312500
-1975.000000,376.000000,510.000000,-130.000000,377.000000,29.000000,10926.800000,438.000000,8747.100000,3.000000,1.000000,1334.010600,24.312500
-2020.000000,470.000000,426.000000,19.000000,438.000000,-12.000000,10927.800000,435.400000,8745.800000,3.000000,1.000000,1334.012500,24.312500
-2153.000000,377.000000,543.000000,-100.000000,41.000000,-261.000000,10927.500000,431.500000,8745.500000,3.000000,1.000000,1334.014400,24.312500
-2247.000000,369.000000,504.000000,290.000000,8.000000,-208.000000,10927.200000,427.600000,8745.200000,3.000000,1.000000,1334.016200,24.312500
-2343.000000,446.000000,600.000000,-188.000000,-29.000000,-207.000000,10927.666700,426.000000,8744.555600,3.000000,1.000000,1334.018100,24.312500
-2474.000000,307.000000,398.000000,-46.000000,80.000000,-280.000000,10929.666700,429.000000,8743.222200,3.000000,1.000000,1334.020000,24.312500
-2617.000000,320.000000,181.000000,-338.000000,355.000000,-265.000000,10931.666700,432.000000,8741.888900,3.000000,1.000000,1334.021900,24.312500
-2401.000000,173.000000,58.000000,3.000000,-445.000000,-304.000000,10933.000000,433.000000,8740.800000,3.000000,1.000000,1334.023800,24.312500
-2040.000000,93.000000,-37.000000,428.000000,-630.000000,-89.000000,10933.000000,430.000000,8740.200000,3.000000,1.000000,1334.025600,24.312500
-1967.000000,103.000000,-404.000000,376.000000,476.000000,230.000000,10933.000000,427.000000,8739.600000,3.000000,1.000000,1334.027500,24.312500
-2165.000000,214.000000,-327.000000,303.000000,569.000000,90.000000,10933.000000,424.000000,8739.000000,3.000000,1.000000,1334.029400,24.312500
-2327.000000,217.000000,6.000000,513.000000,-442.000000,157.000000,10936.900000,426.400000,8739.900000,3.000000,1.000000,1334.031200,24.312500
-2202.000000,336.000000,62.000000,897.000000,-899.000000,-109.000000,10940.800000,428.800000,8740.800000,3.000000,1.000000,1334.033100,24.312500
-2018.000000,422.000000,37.000000,287.000000,-537.000000,82.000000,10944.700000,431.200000,8741.700000,3.000000,1.000000,1334.035000,24.312500
-1796.000000,257.000000,192.000000,120.000000,-480.000000,140.000000,10948.000000,432.800000,8744.600000,3.000000,1.000000,1334.036900,24.312500
-1570.000000,119.000000,223.000000,502.000000,-456.000000,143.000000,10951.000000,434.000000,8748.500000,3.000000,1.000000,1334.038700,24.312500
-1477.000000,155.000000,131.000000,596.000000,-206.000000,259.000000,10954.000000,435.200000,8752.400000,3.000000,1.000000,1334.040600,24.312500
-1459.000000,238.000000,129.000000,382.000000,204.000000,267.000000,10954.300000,436.400000,8755.800000,3.000000,1.000000,1334.042500,24.312500
-1636.000000,256.000000,293.000000,122.000000,329.000000,275.000000,10949.200000,437.600000,8758.200000,3.000000,1.000000,1334.044400,24.312500
-1748.000000,162.000000,426.000000,305.000000,241.000000,296.000000,10944.100000,438.800000,8760.600000,3.000000,1.000000,1334.046300,24.312500
-1775.000000,165.000000,404.000000,406.000000,424.000000,418.000000,10939.000000,440.000000,8763.000000,3.000000,1.000000,1334.048100,24.312500
-1856.000000,231.000000,263.000000,306.000000,651.000000,221.000000,10937.500000,437.600000,8761.500000,3.000000,1.000000,1334.050000,24.312500
-2073.000000,238.000000,319.000000,38.000000,664.000000,342.000000,10936.000000,435.200000,8760.000000,3.000000,1.000000,1334.051900,24.312500
-2263.000000,187.000000,413.000000,-21.000000,210.000000,71.000000,10934.500000,432.800000,8758.500000,3.000000,1.000000,1334.053800,24.312500
-2367.000000,231.000000,440.000000,-250.000000,91.000000,-28.000000,10931.800000,432.400000,8756.000000,3.000000,1.000000,1334.055600,24.312500
-2582.000000,162.000000,338.000000,-579.000000,-40.000000,-97.000000,10928.500000,433.000000,8753.000000,3.000000,1.000000,1334.057500,24.312500
-2703.000000,494.000000,140.000000,-317.000000,-559.000000,-232.000000,10925.200000,433.600000,8750.000000,3.000000,1.000000,1334.059400,24.312500
-2620.000000,842.000000,68.000000,-474.000000,-849.000000,-280.000000,10923.400000,434.100000,8749.000000,3.000000,1.000000,1334.061200,24.312500
-2360.000000,927.000000,105.000000,-544.000000,-957.000000,-105.000000,10924.600000,434.400000,8752.000000,3.000000,1.000000,1334.058700,24.313100
-2027.000000,816.000000,-67.000000,-166.000000,-589.000000,116.000000,10925.800000,434.700000,8755.000000,3.000000,1.000000,1334.047500,24.315000
-1964.000000,916.000000,-352.000000,-231.000000,347.000000,268.000000,10927.000000,435.000000,8758.000000,3.000000,1.000000,1334.036300,24.316900
-2005.000000,843.000000,-86.000000,-872.000000,258.000000,209.000000,10927.900000,435.300000,8765.200000,3.000000,1.000000,1334.025000,24.318800
-1959.000000,512.000000,207.000000,-846.000000,17.000000,-108.000000,10928.800000,435.600000,8772.400000,3.000000,1.000000,1334.013800,24.320600
-1844.000000,291.000000,202.000000,-663.000000,245.000000,-153.000000,10929.700000,435.900000,8779.600000,3.000000,1.000000,1334.002500,24.322500
-1869.000000,227.000000,284.000000,-677.000000,157.000000,-265.000000,10928.400000,437.600000,8780.000000,3.000000,1.000000,1333.991300,24.324400
-1734.000000,263.000000,361.000000,-407.000000,-156.000000,-214.000000,10926.000000,440.000000,8777.000000,3.000000,1.000000,1333.980000,24.326300
-1572.000000,209.000000,446.000000,-192.000000,-292.000000,-248.000000,10923.600000,442.400000,8774.000000,3.000000,1.000000,1333.968800,24.328100
-1461.000000,100.000000,460.000000,16.000000,-136.000000,-162.000000,10921.600000,443.300000,8772.200000,3.000000,1.000000,1333.957500,24.330000
-1473.000000,151.000000,437.000000,-81.000000,242.000000,-121.000000,10920.400000,441.200000,8772.800000,3.000000,1.000000,1333.946200,24.331900
-1562.000000,215.000000,437.000000,156.000000,247.000000,35.000000,10919.200000,439.100000,8773.400000,3.000000,1.000000,1333.935000,24.333700
-1771.000000,257.000000,417.000000,105.000000,177.000000,56.000000,10918.000000,437.000000,8774.000000,3.000000,1.000000,1333.923700,24.335600
-1888.000000,285.000000,606.000000,-15.000000,-87.000000,-164.000000,10920.700000,432.800000,8771.900000,3.000000,1.000000,1333.912500,24.337500
-1930.000000,215.000000,662.000000,147.000000,-211.000000,-19.000000,10923.400000,428.600000,8769.800000,3.000000,1.000000,1333.901200,24.339400
-2075.000000,292.000000,506.000000,213.000000,220.000000,-118.000000,10926.100000,424.400000,8767.700000,3.000000,1.000000,1333.890000,24.341200
-2297.000000,372.000000,616.000000,-109.000000,183.000000,-159.000000,10923.200000,422.000000,8767.600000,3.000000,1.000000,1333.878800,24.343100
-2479.000000,376.000000,792.000000,-85.000000,-59.000000,-198.000000,10917.500000,420.500000,8768.500000,3.000000,1.000000,1333.867500,24.345000
-2641.000000,273.000000,315.000000,-29.000000,130.000000,-326.000000,10911.800000,419.000000,8769.400000,3.000000,1.000000,1333.856300,24.346900
-2769.000000,257.000000,202.000000,87.000000,-289.000000,-376.000000,10910.200000,419.100000,8769.200000,3.000000,1.000000,1333.845000,24.348700
-2320.000000,-19.000000,182.000000,376.000000,-936.000000,-245.000000,10916.800000,422.400000,8766.800000,3.000000,1.000000,1333.833800,24.350600
-1996.000000,133.000000,-137.000000,806.000000,-707.000000,-155.000000,10923.400000,425.700000,8764.400000,3.000000,1.000000,1333.822500,24.352500
-2289.000000,315.000000,-247.000000,3.000000,514.000000,-36.000000,10930.000000,429.000000,8762.000000,3.000000,1.000000,1333.811200,24.354400
-2442.000000,214.000000,455.000000,99.000000,-581.000000,-86.000000,10932.100000,426.900000,8768.000000,3.000000,1.000000,1333.800000,24.356200
-2216.000000,247.000000,570.000000,1192.000000,-1351.000000,-131.000000,10934.200000,424.800000,8774.000000,3.000000,1.000000,1333.788700,24.358100
-1804.000000,420.000000,166.000000,1098.000000,-386.000000,246.000000,10936.300000,422.700000,8780.000000,3.000000,1.000000,1333.777500,24.360000
-1684.000000,374.000000,157.000000,457.000000,219.000000,185.000000,10937.400000,424.000000,8786.400000,3.000000,1.000000,1333.766200,24.361900
-1617.000000,335.000000,353.000000,714.000000,-112.000000,352.000000,10938.000000,427.000000,8793.000000,3.000000,1.000000,1333.755000,24.363700
-1530.000000,365.000000,312.000000,632.000000,217.000000,551.000000,10938.600000,430.000000,8799.600000,3.000000,1.000000,1333.743800,24.365600
-1548.000000,278.000000,237.000000,602.000000,910.000000,775.000000,10937.300000,431.300000,8803.700000,3.000000,1.000000,1333.732500,24.367500
-1678.000000,226.000000,195.000000,579.000000,1102.000000,821.000000,10932.200000,429.200000,8802.800000,3.000000,1.000000,1333.721300,24.369400
-1696.000000,193.000000,380.000000,464.000000,439.000000,594.000000,10927.100000,427.100000,8801.900000,3.000000,1.000000,1333.710000,24.371200
-1667.000000,271.000000,312.000000,114.000000,357.000000,398.000000,10922.000000,425.000000,8801.000000,3.000000,1.000000,1333.698800,24.373100
-1710.000000,258.000000,348.000000,-90.000000,398.000000,222.000000,10916.600000,424.400000,8795.000000,3.060000,1.000000,1333.687500,24.375000
-1761.000000,403.000000,286.000000,-119.000000,399.000000,303.000000,10911.200000,423.800000,8789.000000,3.120000,1.000000,1333.696900,24.373100
-1934.000000,461.000000,360.000000,-206.000000,448.000000,177.000000,10905.800000,423.200000,8783.000000,3.180000,1.000000,1333.706200,24.371200
-2228.000000,441.000000,359.000000,-265.000000,552.000000,265.000000,10905.400000,424.800000,8777.400000,3.240000,1.000000,1333.715600,24.369400
-2409.000000,469.000000,469.000000,-651.000000,264.000000,15.000000,10907.500000,427.500000,8772.000000,3.300000,1.000000,1333.725000,24.367500
-2719.000000,556.000000,277.000000,-788.000000,116.000000,-39.000000,10909.600000,430.200000,8766.600000,3.360000,1.000000,1333.734400,24.365600
-2661.000000,1136.000000,170.000000,-734.000000,-623.000000,-220.000000,10909.300000,431.100000,8761.400000,3.420000,1.000000,1333.743800,24.363700
-2517.000000,945.000000,313.000000,-994.000000,-789.000000,-170.000000,10904.200000,428.400000,8756.600000,3.480000,1.000000,1333.753100,24.361900
-1865.000000,706.000000,336.000000,86.000000,-707.000000,75.000000,10899.100000,425.700000,8751.800000,3.540000,1.000000,1333.762500,24.360000
-1832.000000,1055.000000,-381.000000,1070.000000,522.000000,71.000000,10894.000000,423.000000,8747.000000,3.600000,1.000000,1333.771900,24.358100
-2057.000000,1233.000000,-514.000000,-791.000000,927.000000,-44.000000,10893.400000,423.000000,8751.800000,3.660000,1.000000,1333.781200,24.356200
-2131.000000,812.000000,283.000000,-1134.000000,-149.000000,-235.000000,10892.800000,423.000000,8756.600000,3.720000,1.000000,1333.790600,24.354400
-1789.000000,442.000000,279.000000,-685.000000,-95.000000,-180.000000,10892.200000,423.000000,8761.400000,3.780000,1.000000,1333.800000,24.352500
-1780.000000,289.000000,258.000000,-435.000000,394.000000,-276.000000,10893.000000,420.600000,8760.200000,3.840000,1.000000,1333.809400,24.350600
-1592.000000,284.000000,252.000000,-177.000000,323.000000,-108.000000,10894.500000,417.000000,8756.000000,3.900000,1.000000,1333.818700,24.348700
-1498.000000,283.000000,246.000000,7.000000,-140.000000,-425.000000,10896.000000,413.400000,8751.800000,3.960000,1.000000,1333.828100,24.346900
-1448.000000,276.000000,291.000000,143.000000,-176.000000,-467.000000,10896.800000,410.200000,8748.700000,4.000000,1.000000,1333.837500,24.345000
-1524.000000,316.000000,337.000000,15.000000,392.000000,-304.000000,10896.200000,407.800000,8747.800000,4.000000,1.000000,1333.846900,24.343100
-1721.000000,321.000000,274.000000,55.000000,673.000000,-152.000000,10895.600000,405.400000,8746.900000,4.000000,1.000000,1333.856300,24.341200
-1944.000000,348.000000,253.000000,-42.000000,535.000000,-97.000000,10895.000000,403.000000,8746.000000,4.000000,1.000000,1333.865600,24.339400
-2127.000000,347.000000,452.000000,44.000000,67.000000,-136.000000,10900.100000,405.100000,8739.700000,4.000000,1.000000,1333.875000,24.337500
-2063.000000,361.000000,542.000000,413.000000,-521.000000,-31.000000,10905.200000,407.200000,8733.400000,4.000000,1.000000,1333.884400,24.335600
-2003.000000,374.000000,315.000000,96.000000,105.000000,-152.000000,10910.300000,409.300000,8727.100000,4.000000,1.000000,1333.893700,24.333700
-2172.000000,419.000000,354.000000,-115.000000,7.000000,-149.000000,10913.600000,407.400000,8724.400000,4.000000,1.000000,1333.903100,24.331900
-2316.000000,435.000000,660.000000,-142.000000,-337.000000,-304.000000,10916.000000,403.500000,8723.500000,4.000000,1.000000,1333.912500,24.330000
-2495.000000,285.000000,462.000000,221.000000,17.000000,-209.000000,10918.400000,399.600000,8722.600000,4.000000,1.000000,1333.921900,24.328100
-2657.000000,413.000000,202.000000,-325.000000,144.000000,-285.000000,10921.200000,398.200000,8722.000000,4.000000,1.000000,1333.931300,24.326300
-2469.000000,225.000000,126.000000,261.000000,-445.000000,-217.000000,10924.800000,401.800000,8722.000000,4.000000,1.000000,1333.940600,24.324400
-1968.000000,146.000000,14.000000,672.000000,-779.000000,-123.000000,10928.400000,405.400000,8722.000000,4.000000,1.000000,1333.950000,24.322500
-2023.000000,208.000000,-451.000000,500.000000,674.000000,113.000000,10932.000000,409.000000,8722.000000,4.000000,1.000000,1333.959400,24.320600
-2266.000000,422.000000,-297.000000,15.000000,707.000000,184.000000,10936.200000,407.500000,8722.000000,4.000000,1.000000,1333.968800,24.318800
-2474.000000,346.000000,150.000000,710.000000,-984.000000,-149.000000,10940.400000,406.000000,8722.000000,4.000000,1.000000,1333.978100,24.316900
-2161.000000,479.000000,136.000000,1091.000000,-1008.000000,3.000000,10944.600000,404.500000,8722.000000,4.000000,1.000000,1333.987500,24.315000
-1931.000000,505.000000,30.000000,104.000000,46.000000,31.000000,10949.400000,403.400000,8726.400000,4.000000,1.000000,1333.996900,24.313100
-1863.000000,289.000000,210.000000,171.000000,-239.000000,247.000000,10954.500000,402.500000,8733.000000,4.000000,1.000000,1334.003800,24.312500
-1590.000000,241.000000,208.000000,373.000000,-473.000000,236.000000,10959.600000,401.600000,8739.600000,4.000000,1.000000,1334.009400,24.312500
-1456.000000,156.000000,188.000000,318.000000,-74.000000,324.000000,10962.400000,401.500000,8744.500000,4.000000,1.000000,1334.015000,24.312500
-1470.000000,207.000000,137.000000,397.000000,326.000000,351.000000,10960.600000,403.000000,8746.000000,4.000000,1.000000,1334.020600,24.312500
-1572.000000,248.000000,157.000000,249.000000,429.000000,426.000000,10958.800000,404.500000,8747.500000,4.000000,1.000000,1334.026200,24.312500
-1686.000000,211.000000,361.000000,166.000000,254.000000,353.000000,10957.000000,406.000000,8749.000000,4.000000,1.000000,1334.031900,24.312500
-1728.000000,201.000000,350.000000,361.000000,232.000000,267.000000,10956.400000,405.400000,8747.800000,4.000000,1.000000,1334.037500,24.312500
-1834.000000,270.000000,250.000000,189.000000,397.000000,187.000000,10955.800000,404.800000,8746.600000,4.000000,1.000000,1334.043100,24.312500
-2079.000000,319.000000,325.000000,49.000000,235.000000,9.000000,10955.200000,404.200000,8745.400000,4.000000,1.000000,1334.048700,24.312500
-2344.000000,330.000000,457.000000,-14.000000,158.000000,110.000000,10954.200000,402.400000,8747.800000,4.000000,1.000000,1334.054400,24.312500
-2411.000000,319.000000,502.000000,-238.000000,73.000000,-146.000000,10953.000000,400.000000,8752.000000,4.000000,1.000000,1334.060000,24.312500
-2693.000000,421.000000,137.000000,-225.000000,-123.000000,-193.000000,10951.800000,397.600000,8756.200000,4.000000,1.000000,1334.065600,24.312500
-2640.000000,697.000000,126.000000,-563.000000,-561.000000,-442.000000,10949.900000,396.700000,8758.100000,4.000000,1.000000,1334.071200,24.312500
-2510.000000,857.000000,192.000000,-292.000000,-755.000000,-258.000000,10946.600000,398.800000,8755.400000,4.000000,1.000000,1334.076900,24.312500
-2031.000000,908.000000,-40.000000,120.000000,-654.000000,-41.000000,10943.300000,400.900000,8752.700000,4.000000,1.000000,1334.082500,24.312500
-1858.000000,1056.000000,-485.000000,-88.000000,-148.000000,118.000000,10940.000000,403.000000,8750.000000,4.000000,1.000000,1334.088100,24.312500
-1976.000000,1106.000000,-420.000000,-895.000000,517.000000,212.000000,10944.800000,400.300000,8756.300000,3.940000,1.000000,1334.093800,24.312500
-2146.000000,659.000000,256.000000,-1084.000000,29.000000,-21.000000,10949.600000,397.600000,8762.600000,3.880000,1.000000,1334.099400,24.312500
-1902.000000,381.000000,279.000000,-584.000000,-27.000000,40.000000,10954.400000,394.900000,8768.900000,3.820000,1.000000,1334.105000,24.312500
-1783.000000,253.000000,247.000000,-633.000000,7.000000,-252.000000,10950.800000,395.800000,8769.200000,3.760000,1.000000,1334.110600,24.312500
-1666.000000,275.000000,321.000000,-396.000000,-115.000000,-252.000000,10943.000000,398.500000,8766.500000,3.700000,1.000000,1334.116300,24.312500
-1497.000000,330.000000,357.000000,-274.000000,-106.000000,-277.000000,10935.200000,401.200000,8763.800000,3.640000,1.000000,1334.121900,24.312500
-1445.000000,246.000000,336.000000,-256.000000,-5.000000,-261.000000,10931.200000,402.300000,8762.700000,3.580000,1.000000,1334.127500,24.312500
-1531.000000,238.000000,396.000000,-194.000000,336.000000,-176.000000,10934.800000,400.200000,8764.800000,3.520000,1.000000,1334.133100,24.312500
-1627.000000,248.000000,448.000000,-51.000000,374.000000,35.000000,10938.400000,398.100000,8766.900000,3.460000,1.000000,1334.138800,24.312500
-1770.000000,255.000000,558.000000,-97.000000,67.000000,-56.000000,10942.000000,396.000000,8769.000000,3.400000,1.000000,1334.144400,24.312500
-1848.000000,224.000000,657.000000,19.000000,-52.000000,-41.000000,10942.000000,395.400000,8764.200000,3.340000,1.000000,1334.150000,24.312500
-1891.000000,223.000000,618.000000,349.000000,230.000000,110.000000,10942.000000,394.800000,8759.400000,3.280000,1.000000,1334.155600,24.312500
-2022.000000,407.000000,339.000000,363.000000,349.000000,-71.000000,10942.000000,394.200000,8754.600000,3.220000,1.000000,1334.161300,24.312500
-2209.000000,456.000000,493.000000,12.000000,102.000000,4.000000,10941.600000,394.000000,8754.200000,3.160000,1.000000,1334.166900,24.312500
-2251.000000,483.000000,628.000000,-128.000000,185.000000,-173.000000,10941.000000,394.000000,8756.000000,3.100000,1.000000,1334.172500,24.312500
-2474.000000,378.000000,340.000000,156.000000,210.000000,-288.000000,10940.400000,394.000000,8757.800000,3.040000,1.000000,1334.178100,24.312500
-2703.000000,355.000000,35.000000,-301.000000,313.000000,-392.000000,10939.300000,393.700000,8758.400000,3.000000,1.000000,1334.183700,24.312500
-2646.000000,251.000000,208.000000,265.000000,-602.000000,-458.000000,10937.200000,392.800000,8756.600000,3.000000,1.000000,1334.187500,24.312500
-2059.000000,199.000000,-19.000000,646.000000,-527.000000,-18.000000,10935.100000,391.900000,8754.800000,3.000000,1.000000,1334.187500,24.312500
-2031.000000,228.000000,-350.000000,272.000000,507.000000,122.000000,10933.000000,391.000000,8753.000000,3.000000,1.000000,1334.187500,24.312500
-2214.000000,337.000000,-252.000000,104.000000,332.000000,155.000000,10937.200000,391.900000,8752.100000,3.000000,1.000000,1334.187500,24.312500
-2332.000000,303.000000,150.000000,510.000000,-574.000000,4.000000,10941.400000,392.800000,8751.200000,3.000000,1.000000,1334.187500,24.312500
-2240.000000,425.000000,135.000000,693.000000,-570.000000,132.000000,10945.600000,393.700000,8750.300000,3.000000,1.000000,1334.187500,24.312500
-2063.000000,386.000000,133.000000,254.000000,-129.000000,76.000000,10947.200000,393.200000,8751.600000,3.000000,1.000000,1334.187500,24.312500
-1815.000000,214.000000,230.000000,355.000000,-381.000000,268.000000,10947.500000,392.000000,8754.000000,3.000000,1.000000,1334.187500,24.312500
-1590.000000,141.000000,275.000000,387.000000,-293.000000,150.000000,10947.800000,390.800000,8756.400000,3.000000,1.000000,1334.187500,24.312500
-1464.000000,157.000000,175.000000,589.000000,-142.000000,211.000000,10947.400000,390.600000,8759.300000,3.000000,1.000000,1334.187500,24.312500
-1450.000000,249.000000,108.000000,518.000000,183.000000,287.000000,10945.600000,392.400000,8763.200000,3.000000,1.000000,1334.187500,24.312500
-1579.000000,261.000000,150.000000,321.000000,536.000000,312.000000,10943.800000,394.200000,8767.100000,3.000000,1.000000,1334.187500,24.312500
-1711.000000,192.000000,321.000000,259.000000,463.000000,367.000000,10942.000000,396.000000,8771.000000,3.000000,1.000000,1334.187500,24.312500
-1789.000000,172.000000,291.000000,449.000000,392.000000,272.000000,10941.400000,396.000000,8766.200000,3.000000,1.000000,1334.187500,24.312500
-1873.000000,244.000000,221.000000,335.000000,457.000000,352.000000,10940.800000,396.000000,8761.400000,3.000000,1.000000,1334.187500,24.312500
-2058.000000,326.000000,245.000000,247.000000,420.000000,129.000000,10940.200000,396.000000,8756.600000,3.000000,1.000000,1334.187500,24.312500
-2356.000000,454.000000,291.000000,82.000000,276.000000,200.000000,10940.200000,394.800000,8753.800000,3.000000,1.000000,1334.187500,24.312500
-2555.000000,281.000000,539.000000,-197.000000,-56.000000,56.000000,10940.500000,393.000000,8752.000000,3.000000,1.000000,1334.187500,24.312500
-2562.000000,336.000000,377.000000,-262.000000,-84.000000,7.000000,10940.800000,391.200000,8750.200000,3.000000,1.000000,1334.187500,24.312500
-2578.000000,617.000000,46.000000,-450.000000,-359.000000,-265.000000,10939.700000,390.400000,8748.500000,3.000000,1.000000,1334.187500,24.312500
-2561.000000,762.000000,24.000000,-253.000000,-783.000000,-327.000000,10935.800000,391.600000,8747.000000,3.000000,1.000000,1334.187500,24.312500
-2149.000000,890.000000,41.000000,-139.000000,-793.000000,-106.000000,10931.900000,392.800000,8745.500000,3.000000,1.000000,1334.187500,24.312500
-1863.000000,1055.000000,-187.000000,512.000000,-595.000000,147.000000,10928.000000,394.000000,8744.000000,3.000000,1.000000,1334.187500,24.312500
-1857.000000,1201.000000,-632.000000,-167.000000,394.000000,258.000000,10928.600000,395.200000,8751.500000,3.000000,1.000000,1334.187500,24.312500
-2045.000000,859.000000,-25.000000,-1310.000000,658.000000,101.000000,10929.200000,396.400000,8759.000000,3.000000,1.000000,1334.187500,24.312500
-1965.000000,403.000000,329.000000,-660.000000,48.000000,57.000000,10929.800000,397.600000,8766.500000,3.000000,1.000000,1334.187500,24.312500
-1858.000000,327.000000,217.000000,-320.000000,314.000000,-114.000000,10930.800000,397.400000,8766.000000,3.000000,1.000000,1334.187500,24.312500
-1702.000000,410.000000,220.000000,-185.000000,10.000000,-102.000000,10932.000000,396.500000,8761.500000,3.000000,1.000000,1334.187500,24.312500
-1501.000000,451.000000,236.000000,-130.000000,-143.000000,-254.000000,10933.200000,395.600000,8757.000000,3.000000,1.000000,1334.187500,24.312500
-1417.000000,420.000000,270.000000,-314.000000,-1.000000,-229.000000,10934.500000,394.700000,8754.000000,3.000000,1.000000,1334.187500,24.312500
-1476.000000,351.000000,308.000000,-261.000000,199.000000,-180.000000,10936.000000,393.800000,8754.000000,3.000000,1.000000,1334.187500,24.312500
-1628.000000,333.000000,312.000000,-246.000000,511.000000,-78.000000,10937.500000,392.900000,8754.000000,3.000000,1.000000,1334.187500,24.312500
-1791.000000,336.000000,487.000000,-240.000000,127.000000,-128.000000,10939.000000,392.000000,8754.000000,3.000000,1.000000,1334.187500,24.312500
-1846.000000,340.000000,586.000000,64.000000,-154.000000,-245.000000,10936.000000,392.900000,8750.400000,3.000000,1.000000,1334.187500,24.312500
-1923.000000,406.000000,484.000000,113.000000,286.000000,-93.000000,10933.000000,393.800000,8746.800000,3.000000,1.000000,1334.178100,24.314400
-2122.000000,467.000000,451.000000,37.000000,351.000000,-221.000000,10930.000000,394.700000,8743.200000,3.000000,1.000000,1334.168800,24.316300
-2150.000000,414.000000,469.000000,61.000000,14.000000,-86.000000,10930.400000,395.400000,8740.200000,3.000000,1.000000,1334.159400,24.318100
-2268.000000,451.000000,466.000000,21.000000,248.000000,-283.000000,10932.500000,396.000000,8737.500000,3.000000,1.000000,1334.150000,24.320000
-2573.000000,529.000000,254.000000,-48.000000,189.000000,-139.000000,10934.600000,396.600000,8734.800000,3.000000,1.000000,1334.140600,24.321900
-2836.000000,511.000000,124.000000,-480.000000,49.000000,-358.000000,10937.300000,395.900000,8733.400000,3.000000,1.000000,1334.131200,24.323800
-2746.000000,410.000000,122.000000,-30.000000,-624.000000,-184.000000,10941.200000,392.600000,8734.600000,3.000000,1.000000,1334.121900,24.325600
-2185.000000,239.000000,-54.000000,-146.000000,-715.000000,-168.000000,10945.100000,389.300000,8735.800000,3.000000,1.000000,1334.112500,24.327500
-1904.000000,58.000000,-211.000000,4.000000,-233.000000,-53.000000,10949.000000,386.000000,8737.000000,3.000000,1.000000,1334.103100,24.329400
-2021.000000,210.000000,-411.000000,108.000000,345.000000,32.000000,10947.500000,388.400000,8737.000000,3.000000,1.000000,1334.093800,24.331300
-2199.000000,152.000000,-27.000000,126.000000,-301.000000,32.000000,10946.000000,390.800000,8737.000000,3.000000,1.000000,1334.084400,24.333100
-2251.000000,221.000000,250.000000,754.000000,-762.000000,93.000000,10944.500000,393.200000,8737.000000,3.000000,1.000000,1334.075000,24.335000
-2000.000000,417.000000,48.000000,394.000000,-92.000000,181.000000,10943.800000,392.200000,8738.600000,3.000000,1.000000,1334.065600,24.336900
-1908.000000,270.000000,142.000000,93.000000,-8.000000,303.000000,10943.500000,389.500000,8741.000000,3.000000,1.000000,1334.056300,24.338800
-1675.000000,149.000000,237.000000,226.000000,-268.000000,180.000000,10943.200000,386.800000,8743.400000,3.000000,1.000000,1334.046900,24.340600
-1520.000000,122.000000,193.000000,486.000000,-145.000000,321.000000,10943.500000,385.300000,8746.100000,3.000000,1.000000,1334.037500,24.342500
-1491.000000,185.000000,86.000000,530.000000,176.000000,380.000000,10945.000000,386.200000,8749.400000,3.000000,1.000000,1334.028100,24.344400
-1588.000000,255.000000,107.000000,470.000000,473.000000,352.000000,10946.500000,387.100000,8752.700000,3.000000,1.000000,1334.018700,24.346300
-1740.000000,235.000000,248.000000,318.000000,404.000000,392.000000,10948.000000,388.000000,8756.000000,3.000000,1.000000,1334.009400,24.348100
-1844.000000,261.000000,241.000000,465.000000,260.000000,414.000000,10944.700000,389.800000,8754.200000,3.000000,1.000000,1334.000000,24.350000
-1840.000000,298.000000,110.000000,263.000000,347.000000,290.000000,10941.400000,391.600000,8752.400000,3.000000,1.000000,1333.990600,24.351900
-1947.000000,327.000000,170.000000,113.000000,267.000000,143.000000,10938.100000,393.400000,8750.600000,3.000000,1.000000,1333.981300,24.353800
-2115.000000,314.000000,385.000000,-121.000000,222.000000,103.000000,10935.200000,394.400000,8748.800000,3.000000,1.000000,1333.971900,24.355600
